dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,1.960228,13.969950,0.310733,1.112789,2.282870,-0.984415,0.099099
0.010000,1.971525,13.971095,0.322089,1.135518,2.272969,-0.990101,0.103039
0.010000,1.983043,13.972310,0.333670,1.158149,2.263046,-0.992340,0.107081
0.010000,1.994779,13.973596,0.345477,1.180680,2.253106,-0.993965,0.111226
0.010000,2.006733,13.974957,0.357508,1.203112,2.243186,-0.992035,0.115473
0.010000,2.018903,13.976395,0.369762,1.225445,2.233304,-0.988223,0.119825
0.010000,2.031287,13.977914,0.382239,1.247680,2.223485,-0.981844,0.124283
0.010000,2.043883,13.979517,0.394937,1.269817,2.213759,-0.972664,0.128846
0.010000,2.056691,13.981207,0.407856,1.291859,2.204160,-0.959906,0.133517
0.010000,2.069708,13.982987,0.420994,1.313806,2.194706,-0.945333,0.138296
0.010000,2.082932,13.984860,0.434351,1.335660,2.185444,-0.926232,0.143183
0.010000,2.096363,13.986831,0.447925,1.357424,2.176403,-0.904093,0.148180
0.010000,2.109998,13.988902,0.461716,1.379100,2.167623,-0.877970,0.153288
0.010000,2.123835,13.991076,0.475723,1.400692,2.159139,-0.848480,0.158506
0.010000,2.137872,13.993359,0.489945,1.422202,2.150996,-0.814273,0.163837
0.010000,2.152109,13.995752,0.504381,1.443634,2.143237,-0.775912,0.169281
0.010000,2.166542,13.998260,0.519031,1.464993,2.135906,-0.733124,0.174838
0.010000,2.181171,14.000887,0.533894,1.486284,2.129053,-0.685206,0.180509
0.010000,2.195994,14.003636,0.548969,1.507511,2.122724,-0.632948,0.186295
0.010000,2.211008,14.006512,0.564256,1.528681,2.116978,-0.574642,0.192197
0.010000,2.226211,14.009518,0.579754,1.549799,2.111861,-0.511658,0.198214
0.010000,2.241603,14.012659,0.595463,1.570874,2.107435,-0.442581,0.204347
0.010000,2.257181,14.015938,0.611382,1.591911,2.103755,-0.368015,0.210597
0.010000,2.272943,14.019360,0.627511,1.612920,2.100883,-0.287220,0.216963
0.010000,2.288887,14.022928,0.643850,1.633909,2.098878,-0.200488,0.223446
0.010000,2.305012,14.026649,0.660399,1.654887,2.097805,-0.107246,0.230047
0.010000,2.321317,14.030525,0.677158,1.675864,2.097729,-0.007617,0.236764
0.010000,2.337798,14.034561,0.694126,1.696851,2.098714,0.098452,0.243599
0.010000,2.354455,14.038763,0.711305,1.717860,2.100830,0.211662,0.250550
0.010000,2.371286,14.043133,0.728694,1.738901,2.104140,0.330919,0.257618
0.010000,2.388289,14.047679,0.746294,1.759988,2.108717,0.457728,0.264801
0.010000,2.405462,14.052403,0.764105,1.781135,2.114624,0.590658,0.272100
0.010000,2.422804,14.057311,0.782128,1.802354,2.121932,0.730845,0.279514
0.010000,2.440314,14.062408,0.800365,1.823661,2.130711,0.877866,0.287042
0.010000,2.457990,14.067699,0.818816,1.845071,2.141019,1.030813,0.294683
0.010000,2.475830,14.073190,0.837482,1.866600,2.152928,1.190929,0.302436
0.010000,2.493834,14.078885,0.856364,1.888265,2.166500,1.357233,0.310299
0.010000,2.511999,14.084789,0.875465,1.910083,2.181791,1.529069,0.318272
0.010000,2.530325,14.090910,0.894786,1.932072,2.198864,1.707309,0.326352
0.010000,2.548810,14.097250,0.914328,1.954250,2.217769,1.890443,0.334538
0.010000,2.567453,14.103818,0.934095,1.976635,2.238556,2.078706,0.342828
0.010000,2.586254,14.110617,0.954087,1.999248,2.261271,2.271564,0.351219
0.010000,2.605211,14.117655,0.974308,2.022107,2.285955,2.468342,0.359710
0.010000,2.624323,14.124936,0.994761,2.045234,2.312639,2.668383,0.368298
