dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,4.754544,13.434223,3.305187,4.578338,1.626099,-8.056093,5.701060
0.010000,4.792844,13.408857,3.351125,4.593805,1.546678,-7.942093,5.695352
0.010000,4.831121,13.383192,3.397210,4.608489,1.468404,-7.827462,5.689730
0.010000,4.869369,13.357236,3.443434,4.622401,1.391277,-7.712679,5.684197
0.010000,4.907583,13.330996,3.489789,4.635554,1.315294,-7.598239,5.678756
0.010000,4.945757,13.304479,3.536269,4.647959,1.240452,-7.484206,5.673408
0.010000,4.983885,13.277694,3.582865,4.659626,1.166740,-7.371229,5.668156
0.010000,5.021962,13.250647,3.629571,4.670568,1.094146,-7.259411,5.663003
0.010000,5.059984,13.223347,3.676379,4.680794,1.022655,-7.149049,5.657950
0.010000,5.097946,13.195800,3.723282,4.690317,0.952249,-7.040658,5.652999
0.010000,5.135844,13.168016,3.770273,4.699146,0.882908,-6.934078,5.648153
0.010000,5.173673,13.140002,3.817346,4.707292,0.814609,-6.829939,5.643413
0.010000,5.211431,13.111767,3.864494,4.714765,0.747327,-6.728192,5.638780
0.010000,5.249114,13.083317,3.911710,4.721575,0.681036,-6.629121,5.634257
0.010000,5.286718,13.054663,3.958987,4.727733,0.615707,-6.532853,5.629844
0.010000,5.324240,13.025811,4.006320,4.733246,0.551312,-6.439483,5.625544
0.010000,5.361678,12.996770,4.053701,4.738124,0.487820,-6.349242,5.621357
0.010000,5.399030,12.967549,4.101125,4.742376,0.425198,-6.262172,5.617286
0.010000,5.436292,12.938156,4.148585,4.746010,0.363416,-6.178249,5.613330
0.010000,5.473463,12.908598,4.196075,4.749034,0.302439,-6.097663,5.609492
0.010000,5.510542,12.878886,4.243590,4.751457,0.242235,-6.020391,5.605771
0.010000,5.547525,12.849026,4.291122,4.753284,0.182770,-5.946487,5.602170
0.010000,5.584412,12.819028,4.338668,4.754525,0.124011,-5.875919,5.598689
0.010000,5.621201,12.788899,4.386220,4.755184,0.065924,-5.808676,5.595329
0.010000,5.657892,12.758649,4.433772,4.755269,0.008477,-5.744756,5.592090
0.010000,5.694482,12.728286,4.481320,4.754785,-0.048365,-5.684114,5.588974
0.010000,5.730972,12.697817,4.528857,4.753739,-0.104632,-5.626698,5.585981
0.010000,5.767359,12.667252,4.576379,4.752135,-0.160356,-5.572441,5.583111
0.010000,5.803644,12.636599,4.623879,4.749979,-0.215569,-5.521269,5.580366
0.010000,5.839827,12.605866,4.671351,4.747276,-0.270300,-5.473099,5.577746
0.010000,5.875906,12.575062,4.718792,4.744031,-0.324579,-5.427916,5.575250
0.010000,5.911881,12.544195,4.766194,4.740246,-0.378433,-5.385406,5.572881
0.010000,5.947752,12.513273,4.813553,4.735927,-0.431890,-5.345756,5.570637
0.010000,5.983519,12.482304,4.860864,4.731078,-0.484977,-5.308642,5.568520
0.010000,6.019181,12.451298,4.908121,4.725700,-0.537717,-5.274027,5.566529
0.010000,6.054740,12.420262,4.955319,4.719799,-0.590135,-5.241781,5.564666
0.010000,6.090194,12.389204,5.002453,4.713377,-0.642252,-5.211749,5.562929
0.010000,6.125544,12.358132,5.049517,4.706436,-0.694091,-5.183868,5.561321
0.010000,6.160790,12.327056,5.096507,4.698979,-0.745670,-5.157939,5.559840
0.010000,6.195932,12.295982,5.143417,4.691009,-0.797009,-5.133842,5.558487
0.010000,6.230971,12.264919,5.190242,4.682528,-0.848124,-5.111484,5.557262
0.010000,6.265906,12.233876,5.236978,4.673537,-0.899030,-5.090634,5.556166
0.010000,6.300739,12.202859,5.283618,4.664040,-0.949743,-5.071257,5.555198
0.010000,6.335468,12.171878,5.330159,4.654037,-1.000274,-5.053107,5.554359
0.010000,6.370096,12.140939,5.376594,4.643531,-1.050635,-5.036127,5.553648
0.010000,6.404621,12.110052,5.422919,4.632522,-1.100836,-5.020110,5.553066
0.010000,6.439045,12.079223,5.469129,4.621014,-1.150885,-5.004937,5.552613
0.010000,6.473367,12.048462,5.515219,4.609006,-1.200790,-4.990448,5.552289
0.010000,6.507588,12.017775,5.561184,4.596500,-1.250555,-4.976503,5.552094
0.010000,6.541709,11.987170,5.607019,4.583498,-1.300184,-4.962950,5.552028
0.010000,6.575727,11.956657,5.652717,4.569762,-1.373657,-7.347279,5.552091
0.010000,6.609641,11.926245,5.698270,4.555295,-1.446709,-7.305167,5.552282
0.010000,6.643451,11.895941,5.743673,4.540340,-1.495507,-4.879781,5.552603
0.010000,6.677159,11.865754,5.788922,4.524898,-1.544169,-4.866225,5.553053
0.010000,6.710763,11.835690,5.834012,4.508971,-1.592692,-4.852304,5.553632
0.010000,6.744264,11.805757,5.878938,4.492560,-1.641070,-4.837822,5.554339
0.010000,6.777662,11.775962,5.923694,4.475667,-1.689297,-4.822665,5.555175
0.010000,6.810957,11.746313,5.968277,4.458294,-1.737364,-4.806682,5.556140
0.010000,6.844149,11.716816,6.012682,4.440441,-1.785261,-4.789697,5.557233
0.010000,6.877238,11.687480,6.056903,4.422111,-1.832977,-4.771614,5.558455
0.010000,6.910224,11.658311,6.100936,4.403306,-1.880499,-4.752237,5.559805
0.010000,6.943107,11.629316,6.144776,4.384028,-1.927814,-4.731445,5.561282
0.010000,6.975886,11.600502,6.188419,4.364279,-1.974905,-4.709093,5.562888
0.010000,7.008561,11.571876,6.231859,4.344062,-2.021755,-4.685087,5.564621
0.010000,7.041131,11.543445,6.275093,4.323378,-2.068347,-4.659161,5.566481
0.010000,7.073597,11.515216,6.318116,4.302231,-2.114660,-4.631341,5.568468
0.010000,7.105956,11.487194,6.360922,4.280625,-2.160674,-4.601374,5.570582
0.010000,7.138210,11.459387,6.403507,4.258561,-2.206366,-4.569141,5.572823
0.010000,7.170357,11.431801,6.445868,4.236044,-2.251712,-4.534642,5.575189
0.010000,7.202396,11.404442,6.487999,4.213077,-2.296687,-4.497539,5.577682
0.010000,7.234327,11.377317,6.529895,4.189664,-2.341267,-4.457968,5.580299
0.010000,7.266148,11.350432,6.571553,4.165810,-2.385422,-4.415524,5.583041
0.010000,7.297858,11.323792,6.612969,4.141519,-2.429127,-4.370422,5.585907
0.010000,7.329456,11.297403,6.654136,4.116795,-2.472350,-4.322304,5.588897
0.010000,7.360941,11.271272,6.695053,4.091645,-2.515062,-4.271208,5.592010
0.010000,7.392312,11.245404,6.735714,4.066072,-2.557232,-4.217010,5.595246
0.010000,7.423566,11.219803,6.776114,4.040084,-2.598829,-4.159699,5.598603
0.010000,7.454703,11.194477,6.816251,4.013686,-2.639820,-4.099113,5.602081
0.010000,7.485721,11.169428,6.856120,3.986884,-2.680173,-4.035273,5.605679
0.010000,7.516619,11.144664,6.895717,3.959686,-2.719854,-3.968120,5.609396
0.010000,7.547393,11.120188,6.935038,3.932097,-2.758830,-3.897593,5.613232
0.010000,7.578043,11.096006,6.974079,3.904127,-2.797068,-3.823826,5.617185
0.010000,7.608567,11.072121,7.012837,3.875781,-2.834534,-3.746571,5.621253
0.010000,7.638962,11.048539,7.051308,3.847069,-2.871195,-3.666095,5.625437
0.010000,7.669226,11.025262,7.089488,3.817999,-2.907017,-3.582257,5.629734
0.010000,7.699358,11.002296,7.127374,3.788580,-2.941970,-3.495268,5.634144
0.010000,7.729354,10.979645,7.164962,3.758819,-2.976020,-3.405035,5.638664
0.010000,7.759212,10.957311,7.202249,3.728728,-3.009138,-3.311771,5.643294
0.010000,7.788931,10.935298,7.239232,3.698315,-3.041294,-3.215630,5.648032
0.010000,7.818506,10.913609,7.275908,3.667590,-3.072460,-3.116545,5.652876
0.010000,7.847937,10.892248,7.312274,3.636564,-3.102609,-3.014910,5.657824
0.010000,7.877220,10.871216,7.348326,3.605247,-3.131716,-2.910714,5.662874
0.010000,7.906351,10.850518,7.384063,3.573650,-3.159760,-2.804372,5.668025
0.010000,7.935330,10.830154,7.419481,3.541782,-3.186718,-2.695844,5.673274
0.010000,7.964152,10.810128,7.454577,3.509657,-3.212574,-2.585607,5.678619
0.010000,7.992814,10.790440,7.489350,3.477284,-3.237313,-2.473850,5.684058
0.010000,8.021315,10.771093,7.523797,3.444674,-3.260921,-2.360810,5.689589
0.010000,8.049650,10.752088,7.557915,3.411840,-3.283389,-2.246865,5.695208
0.010000,8.077817,10.733427,7.591703,3.378793,-3.304713,-2.132377,5.700914
0.010000,8.105812,10.715110,7.625158,3.345544,-3.324889,-2.017626,5.706703
0.010000,8.133633,10.697137,7.658280,3.312105,-3.343919,-1.902991,5.712573
0.010000,8.161276,10.679510,7.691064,3.278487,-3.361809,-1.788958,5.718521
0.010000,8.188739,10.662229,7.723511,3.244702,-3.378567,-1.675791,5.724543
0.010000,8.216017,10.645294,7.755619,3.210759,-3.394206,-1.563967,5.730637
0.010000,8.243107,10.628704,7.787386,3.176672,-3.408746,-1.453976,5.736800
0.010000,8.270007,10.612459,7.818810,3.142450,-3.422207,-1.346088,5.743027
0.010000,8.296713,10.596559,7.849891,3.108104,-3.434616,-1.240930,5.749316
0.010000,8.323222,10.581002,7.880628,3.073644,-3.446004,-1.138742,5.755663
0.010000,8.349530,10.565787,7.911019,3.039080,-3.456405,-1.040116,5.762065
0.010000,8.375634,10.550913,7.941063,3.004421,-3.465859,-0.945401,5.768517
0.010000,8.401531,10.536379,7.970759,2.969677,-3.474409,-0.855023,5.775015
0.010000,8.427217,10.522182,8.000108,2.934856,-3.482103,-0.769404,5.781557
0.010000,8.452691,10.508320,8.029110,2.900159,-3.469659,1.244477,5.788138
0.010000,8.477954,10.494789,8.057768,2.865789,-3.437010,3.264849,5.794755
0.010000,8.503004,10.481584,8.086085,2.831752,-3.403738,3.327207,5.801405
0.010000,8.527842,10.468702,8.114066,2.798049,-3.370331,3.340661,5.808085
0.010000,8.552469,10.456138,8.141712,2.764680,-3.336829,3.350283,5.814792
0.010000,8.576885,10.443887,8.169029,2.731648,-3.303269,3.355954,5.821523
0.010000,8.601089,10.431947,8.196018,2.698951,-3.269693,3.357563,5.828274
0.010000,8.625083,10.420311,8.222684,2.666589,-3.236143,3.355061,5.835043
0.010000,8.648865,10.408976,8.249030,2.634563,-3.202659,3.348362,5.841826
0.010000,8.672437,10.397937,8.275059,2.602870,-3.169285,3.337456,5.848620
0.010000,8.695799,10.387190,8.300774,2.571509,-3.136062,3.322301,5.855421
0.010000,8.718950,10.376730,8.326178,2.540479,-3.103032,3.302914,5.862228
0.010000,8.741892,10.366552,8.351276,2.509776,-3.070239,3.279329,5.869037
0.010000,8.764623,10.356652,8.376070,2.479399,-3.037723,3.251565,5.875844
0.010000,8.787145,10.347025,8.400564,2.449344,-3.005526,3.219734,5.882647
0.010000,8.809458,10.337666,8.424760,2.419607,-2.973688,3.183834,5.889443
0.010000,8.831562,10.328571,8.448662,2.390185,-2.942247,3.144084,5.896229
0.010000,8.853457,10.319735,8.472272,2.361072,-2.911242,3.100466,5.903001
0.010000,8.875143,10.311153,8.495595,2.332265,-2.880710,3.053251,5.909757
0.010000,8.896621,10.302821,8.518632,2.303758,-2.850685,3.002507,5.916495
0.010000,8.917891,10.294734,8.541388,2.275546,-2.821201,2.948359,5.923211
0.010000,8.938953,10.286887,8.563864,2.247623,-2.792290,2.891160,5.929903
0.010000,8.959808,10.279275,8.586064,2.219984,-2.763981,2.830830,5.936567
0.010000,8.980454,10.271895,8.607990,2.192621,-2.736303,2.767854,5.943202
