0.000002, 0.000495, 10
0.000005, 0.000241, 10
0.000010, 0.000543, 10
0.000020, 0.000966, 10
0.000067, 0.004748, 10
0.000178, 0.011087, 10
0.000329, 0.015091, 10
0.000526, 0.019711, 10
0.000776, 0.024947, 10
0.001084, 0.030799, 10
0.001456, 0.037267, 10
0.001900, 0.044351, 10
0.002421, 0.052052, 10
0.003024, 0.060368, 10
0.003717, 0.069301, 10
0.004506, 0.078851, 10
0.005396, 0.089017, 10
0.006394, 0.099800, 10
0.007506, 0.111199, 10
0.008738, 0.123216, 10
0.010097, 0.135849, 10
0.011588, 0.149100, 10
0.013217, 0.162968, 10
0.014992, 0.177454, 10
0.016917, 0.192558, 10
0.019000, 0.208281, 10
0.021246, 0.224621, 10
0.023662, 0.241580, 10
0.026254, 0.259159, 10
0.029027, 0.277356, 10
0.031989, 0.296174, 10
0.035145, 0.315611, 10
0.038502, 0.335669, 10
0.042065, 0.356348, 10
0.045842, 0.377648, 10
0.049838, 0.399570, 10
0.054059, 0.422114, 10
0.058511, 0.445281, 10
0.063202, 0.469071, 10
0.068137, 0.493484, 10
0.073322, 0.518523, 10
0.078764, 0.544185, 10
0.084469, 0.570474, 10
0.090443, 0.597388, 10
0.096692, 0.624929, 10
0.103223, 0.653098, 10
0.110042, 0.681894, 10
0.117155, 0.711319, 10
0.124569, 0.741372, 10
0.132289, 0.772056, 10
0.140323, 0.803370, 10
0.148676, 0.835316, 10
0.157355, 0.867892, 10
0.166366, 0.901102, 10
0.175716, 0.934944, 10
0.185410, 0.969420, 10
0.195455, 1.004530, 10
0.205858, 1.040274, 10
0.216624, 1.076654, 10
0.227761, 1.113669, 10
0.239274, 1.151320, 10
0.251167, 1.189298, 10
0.263440, 1.227293, 10
0.276093, 1.265306, 10
0.289127, 1.303335, 10
0.302540, 1.341380, 10
0.316335, 1.379442, 10
0.330510, 1.417518, 10
0.345066, 1.455608, 10
0.360003, 1.493713, 10
0.375321, 1.531829, 10
0.391021, 1.569957, 10
0.407102, 1.608096, 10
0.423564, 1.646243, 10
0.440408, 1.684399, 10
0.457634, 1.722560, 10
0.475241, 1.760725, 10
0.493230, 1.798893, 10
0.511601, 1.837062, 10
0.530353, 1.875229, 10
0.549487, 1.913392, 10
0.569003, 1.951549, 10
0.588900, 1.989697, 10
0.609178, 2.027833, 10
0.629837, 2.065955, 10
0.650878, 2.104059, 10
0.672299, 2.142143, 10
0.694101, 2.180202, 10
0.716284, 2.218234, 10
0.738846, 2.256234, 10
0.761788, 2.294199, 10
0.785109, 2.332124, 10
0.808809, 2.370005, 10
0.832888, 2.407838, 10
0.857344, 2.445618, 10
0.882177, 2.483340, 10
0.907387, 2.521000, 10
0.932973, 2.558591, 10
0.958934, 2.596110, 10
0.985270, 2.633549, 10
1.011979, 2.670905, 10
1.039061, 2.708170, 10
1.066514, 2.745339, 10
1.094338, 2.782406, 10
1.122532, 2.819364, 10
1.151094, 2.856208, 10
1.180023, 2.892931, 10
1.209318, 2.929525, 10
1.238978, 2.965986, 10
1.269001, 3.002305, 10
1.299386, 3.038476, 10
1.330131, 3.074492, 10
1.361234, 3.110346, 10
1.392695, 3.146032, 10
1.424510, 3.181541, 10
1.456679, 3.216869, 10
1.489199, 3.252006, 10
1.522068, 3.286947, 10
1.555285, 3.321684, 10
1.588847, 3.356211, 10
1.622752, 3.390521, 10
1.656999, 3.424608, 10
1.691583, 3.458465, 10
1.726504, 3.492085, 10
1.761759, 3.525463, 10
1.797345, 3.558593, 10
1.833259, 3.591468, 10
1.869500, 3.624083, 10
1.906064, 3.656434, 10
1.942950, 3.688514, 10
1.980153, 3.720319, 10
2.017671, 3.751845, 10
2.055502, 3.783087, 10
2.093643, 3.814041, 10
2.132090, 3.844703, 10
2.170840, 3.875071, 10
2.209892, 3.905141, 10
2.249241, 3.934911, 10
2.288885, 3.964378, 10
2.328820, 3.993541, 10
2.369044, 4.022398, 10
2.409553, 4.050947, 10
2.450345, 4.079188, 10
2.491417, 4.107120, 10
2.532764, 4.134743, 10
2.574385, 4.162057, 10
2.616275, 4.189063, 10
2.658433, 4.215761, 10
2.700854, 4.242153, 10
2.743537, 4.268240, 10
2.786474, 4.293732, 10
2.829657, 4.318343, 10
2.873078, 4.342080, 10
2.916728, 4.364952, 10
2.960597, 4.386968, 10
3.004679, 4.408136, 10
3.048963, 4.428466, 10
3.093443, 4.447967, 10
3.138110, 4.466650, 10
3.182955, 4.484523, 10
3.227971, 4.501597, 10
3.273150, 4.517883, 10
3.318484, 4.533391, 10
3.363965, 4.548130, 10
3.409586, 4.562112, 10
3.455339, 4.575346, 10
3.501218, 4.587844, 10
3.547214, 4.599614, 10
3.593321, 4.610668, 10
3.639531, 4.621014, 10
3.685838, 4.630664, 10
3.732234, 4.639626, 10
3.778713, 4.647910, 10
3.825268, 4.655526, 10
3.871893, 4.662482, 10
3.918581, 4.668786, 10
3.965325, 4.674449, 10
4.012120, 4.679477, 10
4.058959, 4.683878, 10
4.105835, 4.687662, 10
4.152744, 4.690834, 10
4.199678, 4.693402, 10
4.246632, 4.695373, 10
4.293599, 4.696754, 10
4.340575, 4.697550, 10
4.387552, 4.697768, 10
4.434526, 4.697413, 10
4.481491, 4.696492, 10
4.528441, 4.695008, 10
4.575371, 4.692968, 10
4.622275, 4.690375, 10
4.669147, 4.687234, 10
4.715983, 4.683549, 10
4.762776, 4.679325, 10
4.809522, 4.674564, 10
4.856214, 4.669271, 10
4.902849, 4.663448, 10
4.949420, 4.657099, 10
4.995922, 4.650226, 10
5.042350, 4.642833, 10
5.088700, 4.634922, 10
5.134965, 4.626495, 10
5.181140, 4.617555, 10
5.227221, 4.608104, 10
5.273203, 4.598145, 10
5.319079, 4.587678, 10
5.364846, 4.576706, 10
5.410499, 4.565231, 10
5.456031, 4.553255, 10
5.501439, 4.540779, 10
5.546716, 4.527662, 10
5.591855, 4.513909, 10
5.636851, 4.499663, 10
5.681701, 4.484928, 10
5.726398, 4.469704, 10
5.770938, 4.453994, 10
5.815316, 4.437800, 10
5.859527, 4.421123, 10
5.903567, 4.403966, 10
5.947430, 4.386330, 10
5.991112, 4.368219, 10
6.034608, 4.349634, 10
6.077914, 4.330578, 10
6.121025, 4.311054, 10
6.163935, 4.291064, 10
6.206641, 4.270612, 10
6.249138, 4.249701, 10
6.291422, 4.228333, 10
6.333487, 4.206514, 10
6.375329, 4.184246, 10
6.416945, 4.161534, 10
6.458329, 4.138382, 10
6.499476, 4.114794, 10
6.540384, 4.090775, 10
6.581048, 4.066331, 10
6.621462, 4.041467, 10
6.661624, 4.016188, 10
6.701529, 3.990500, 10
6.741173, 3.964409, 10
6.780552, 3.937922, 10
6.819663, 3.911046, 10
6.858501, 3.883787, 10
6.897062, 3.856153, 10
6.935344, 3.828152, 10
6.973342, 3.799790, 10
7.011052, 3.771078, 10
7.048473, 3.742022, 10
7.085599, 3.712631, 10
7.122428, 3.682915, 10
7.158957, 3.652883, 10
7.195182, 3.622543, 10
7.231101, 3.591906, 10
7.266711, 3.560981, 10
7.302009, 3.529778, 10
7.336992, 3.498307, 10
7.371658, 3.466578, 10
7.406004, 3.434602, 10
7.440028, 3.402389, 10
7.473727, 3.369949, 10
7.507100, 3.337292, 10
7.540145, 3.304430, 10
7.572858, 3.271371, 10
7.605239, 3.238126, 10
7.637287, 3.204706, 10
7.668998, 3.171119, 10
7.700372, 3.137377, 10
7.731406, 3.103487, 10
7.762101, 3.069460, 10
7.792454, 3.035303, 10
7.822464, 3.001026, 10
7.852131, 2.966637, 10
7.881453, 2.932259, 10
7.910434, 2.898100, 10
7.939077, 2.864247, 10
7.967384, 2.830701, 10
7.995358, 2.797463, 10
8.023004, 2.764534, 10
8.050323, 2.731914, 10
8.077319, 2.699602, 10
8.103995, 2.667599, 10
8.130354, 2.635904, 10
8.156399, 2.604516, 10
8.182133, 2.573433, 10
8.207560, 2.542653, 10
8.232682, 2.512175, 10
8.257502, 2.481996, 10
8.282023, 2.452112, 10
8.306248, 2.422522, 10
8.330180, 2.393220, 10
8.353822, 2.364205, 10
8.377177, 2.335470, 10
8.400247, 2.307013, 10
8.423035, 2.278828, 10
8.445544, 2.250910, 10
8.467777, 2.223254, 10
8.489736, 2.195855, 10
8.511423, 2.168707, 10
8.532841, 2.141804, 10
8.553992, 2.115140, 10
8.574879, 2.088708, 10
8.595504, 2.062503, 10
8.615869, 2.036517, 10
8.635977, 2.010745, 10
