0.000002, 0.000495, 10
0.000005, 0.000241, 10
0.000010, 0.000543, 10
0.000020, 0.000966, 10
0.000037, 0.001730, 10
0.000105, 0.006742, 10
0.000196, 0.009176, 10
0.000316, 0.011985, 10
0.000468, 0.015169, 10
0.000655, 0.018727, 10
0.000882, 0.022659, 10
0.001152, 0.026966, 10
0.001468, 0.031647, 10
0.001835, 0.036702, 10
0.002256, 0.042132, 10
0.002736, 0.047935, 10
0.003277, 0.054113, 10
0.003883, 0.060664, 10
0.004559, 0.067589, 10
0.005308, 0.074888, 10
0.006134, 0.082560, 10
0.007040, 0.090605, 10
0.008030, 0.099023, 10
0.009108, 0.107814, 10
0.010278, 0.116978, 10
0.011543, 0.126514, 10
0.012907, 0.136422, 10
0.014374, 0.146702, 10
0.015948, 0.157354, 10
0.017632, 0.168376, 10
0.019429, 0.179770, 10
0.021345, 0.191533, 10
0.023381, 0.203667, 10
0.025543, 0.216171, 10
0.027834, 0.229044, 10
0.030256, 0.242285, 10
0.032815, 0.255895, 10
0.035514, 0.269872, 10
0.038356, 0.284217, 10
0.041346, 0.298929, 10
0.044486, 0.314007, 10
0.047780, 0.329450, 10
0.051233, 0.345259, 10
0.054847, 0.361432, 10
0.058627, 0.377969, 10
0.062575, 0.394869, 10
0.066697, 0.412132, 10
0.070994, 0.429757, 10
0.075472, 0.447743, 10
0.080133, 0.466090, 10
0.084981, 0.484797, 10
0.090019, 0.503863, 10
0.095252, 0.523288, 10
0.100683, 0.543072, 10
0.106315, 0.563213, 10
0.112152, 0.583710, 10
0.118198, 0.604565, 10
0.124455, 0.625775, 10
0.130929, 0.647341, 10
0.137621, 0.669261, 10
0.144537, 0.691536, 10
0.151677, 0.713980, 10
0.159041, 0.736406, 10
0.166629, 0.758815, 10
0.174441, 0.781207, 10
0.182477, 0.803583, 10
0.190736, 0.825943, 10
0.199219, 0.848289, 10
0.207925, 0.870620, 10
0.216855, 0.892937, 10
0.226007, 0.915242, 10
0.235382, 0.937535, 10
0.244981, 0.959818, 10
0.254801, 0.982092, 10
0.264845, 1.004358, 10
0.275111, 1.026618, 10
0.285600, 1.048874, 10
0.296311, 1.071128, 10
0.307245, 1.093381, 10
0.318401, 1.115635, 10
0.329780, 1.137893, 10
0.341382, 1.160158, 10
0.353206, 1.182431, 10
0.365253, 1.204716, 10
0.377524, 1.227016, 10
0.390017, 1.249333, 10
0.402734, 1.271671, 10
0.415674, 1.294033, 10
0.428838, 1.316423, 10
0.442227, 1.338844, 10
0.455840, 1.361301, 10
0.469678, 1.383797, 10
0.483741, 1.406337, 10
0.498030, 1.428925, 10
0.512546, 1.451567, 10
0.527289, 1.474266, 10
0.542259, 1.497028, 10
0.557457, 1.519858, 10
0.572885, 1.542761, 10
0.588542, 1.565742, 10
0.604431, 1.588808, 10
0.620550, 1.611964, 10
0.636902, 1.635217, 10
0.653488, 1.658571, 10
0.670308, 1.682034, 10
0.687364, 1.705611, 10
0.704658, 1.729310, 10
0.722189, 1.753137, 10
0.739960, 1.777098, 10
0.757972, 1.801200, 10
0.776226, 1.825450, 10
0.794725, 1.849856, 10
0.813469, 1.874423, 10
0.832461, 1.899158, 10
0.851701, 1.924070, 10
0.871193, 1.949164, 10
0.890938, 1.974448, 10
0.910937, 1.999929, 10
0.931193, 2.025613, 10
0.951708, 2.051507, 10
0.972484, 2.077618, 10
0.993524, 2.103953, 10
1.014829, 2.130517, 10
1.036402, 2.157318, 10
1.058246, 2.184362, 10
1.080362, 2.211653, 10
1.102754, 2.239199, 10
1.125424, 2.267005, 10
1.148375, 2.295076, 10
1.171609, 2.323417, 10
1.195130, 2.352034, 10
1.218939, 2.380929, 10
1.243040, 2.410109, 10
1.267436, 2.439576, 10
1.292129, 2.469335, 10
1.317123, 2.499389, 10
1.342420, 2.529740, 10
1.368024, 2.560391, 10
1.393938, 2.591346, 10
1.420164, 2.622604, 10
1.446706, 2.654169, 10
1.473566, 2.686042, 10
1.500748, 2.718222, 10
1.528255, 2.750712, 10
1.556090, 2.783510, 10
1.584257, 2.816617, 10
1.612757, 2.850033, 10
1.641594, 2.883756, 10
1.670772, 2.917786, 10
1.700293, 2.952120, 10
1.730159, 2.986555, 10
1.760368, 3.020880, 10
1.790919, 3.055088, 10
1.821810, 3.089171, 10
1.853042, 3.123119, 10
1.884611, 3.156925, 10
1.916517, 3.190579, 10
1.948757, 3.224070, 10
1.981331, 3.257390, 10
2.014237, 3.290529, 10
2.047471, 3.323475, 10
2.081034, 3.356220, 10
2.114921, 3.388753, 10
2.149132, 3.421063, 10
2.183663, 3.453141, 10
2.218513, 3.484975, 10
2.253678, 3.516556, 10
2.289157, 3.547874, 10
2.324946, 3.578917, 10
2.361043, 3.609677, 10
2.397445, 3.640144, 10
2.434148, 3.670307, 10
2.471149, 3.700158, 10
2.508446, 3.729687, 10
2.546035, 3.758886, 10
2.583912, 3.787745, 10
2.622075, 3.816256, 10
2.660519, 3.844410, 10
2.699241, 3.872201, 10
2.738237, 3.899619, 10
2.777504, 3.926658, 10
2.817037, 3.953310, 10
2.856833, 3.979569, 10
2.896887, 4.005428, 10
2.937196, 4.030881, 10
2.977755, 4.055921, 10
3.018560, 4.080543, 10
3.059608, 4.104742, 10
3.100893, 4.128513, 10
3.142411, 4.151850, 10
3.184159, 4.174748, 10
3.226131, 4.197204, 10
3.268323, 4.219214, 10
3.310731, 4.240773, 10
3.353349, 4.261877, 10
3.396175, 4.282524, 10
3.439202, 4.302709, 10
3.482426, 4.322430, 10
3.525843, 4.341684, 10
3.569448, 4.360468, 10
3.613235, 4.378780, 10
3.657202, 4.396617, 10
3.701341, 4.413976, 10
3.745650, 4.430856, 10
3.790122, 4.447255, 10
3.834754, 4.463169, 10
3.879540, 4.478599, 10
3.924476, 4.493540, 10
3.969556, 4.507993, 10
4.014775, 4.521955, 10
4.060128, 4.535280, 10
4.105608, 4.547965, 10
4.151209, 4.560152, 10
4.196927, 4.571838, 10
4.242758, 4.583022, 10
4.288695, 4.593702, 10
4.334733, 4.603875, 10
4.380869, 4.613540, 10
4.427096, 4.622696, 10
4.473409, 4.631339, 10
4.519804, 4.639467, 10
4.566275, 4.647078, 10
4.612816, 4.654170, 10
4.659424, 4.660740, 10
4.706092, 4.666784, 10
4.752815, 4.672301, 10
4.799587, 4.677286, 10
4.846405, 4.681737, 10
4.893261, 4.685649, 10
4.940151, 4.689019, 10
4.987070, 4.691843, 10
5.034011, 4.694116, 10
5.080969, 4.695835, 10
5.127939, 4.696993, 10
5.174915, 4.697587, 10
5.221891, 4.697611, 10
5.268862, 4.697058, 10
5.315821, 4.695924, 10
5.362763, 4.694203, 10
5.409682, 4.691886, 10
5.456572, 4.688969, 10
5.503426, 4.685444, 10
5.550239, 4.681303, 10
5.597005, 4.676540, 10
5.643716, 4.671146, 10
5.690367, 4.665112, 10
5.736951, 4.658432, 10
5.783462, 4.651095, 10
5.829893, 4.643093, 10
5.876238, 4.634418, 10
5.922488, 4.625059, 10
5.968638, 4.615007, 10
6.014681, 4.604252, 10
6.060609, 4.592785, 10
6.106415, 4.580595, 10
6.152091, 4.567672, 10
6.197631, 4.554006, 10
6.243027, 4.539587, 10
6.288271, 4.524405, 10
6.333356, 4.508448, 10
6.378273, 4.491707, 10
6.423014, 4.474172, 10
6.467573, 4.455831, 10
6.511940, 4.436676, 10
6.556107, 4.416697, 10
6.600065, 4.395883, 10
6.643808, 4.374226, 10
6.687325, 4.351716, 10
6.730608, 4.328345, 10
6.773649, 4.304104, 10
6.816439, 4.278984, 10
6.858971, 4.253149, 10
6.901239, 4.226886, 10
6.943243, 4.200318, 10
6.984977, 4.173442, 10
7.026440, 4.146259, 10
7.067627, 4.118767, 10
7.108537, 4.090965, 10
7.149166, 4.062855, 10
7.189510, 4.034437, 10
7.229567, 4.005710, 10
7.269334, 3.976677, 10
7.308807, 3.947339, 10
7.347984, 3.917697, 10
7.386862, 3.887754, 10
7.425437, 3.857512, 10
7.463707, 3.826974, 10
7.501668, 3.796143, 10
7.539318, 3.765023, 10
7.576654, 3.733617, 10
7.613674, 3.701930, 10
7.650373, 3.669966, 10
7.686751, 3.637730, 10
7.722803, 3.605226, 10
7.758528, 3.572461, 10
7.793922, 3.539438, 10
7.828984, 3.506165, 10
7.863710, 3.472647, 10
7.898099, 3.438890, 10
7.932148, 3.404900, 10
7.965855, 3.370684, 10
7.999217, 3.336249, 10
8.032233, 3.301600, 10
