dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,2.820274,13.824437,1.180023,2.892931,3.672254,-1.212029,6.060016
0.010000,2.848825,13.817874,1.209318,2.929525,3.659473,-1.278089,6.054493
0.010000,2.877694,13.811070,1.238978,2.965986,3.646029,-1.344444,6.048911
0.010000,2.906877,13.804018,1.269001,3.002305,3.631908,-1.412111,6.043272
0.010000,2.936371,13.796714,1.299386,3.038476,3.617104,-1.480397,6.037577
0.010000,2.966171,13.789153,1.330131,3.074492,3.601614,-1.549016,6.031828
0.010000,2.996275,13.781329,1.361234,3.110346,3.585430,-1.618391,6.026025
0.010000,3.026677,13.773239,1.392695,3.146032,3.568550,-1.687924,6.020171
0.010000,3.057374,13.764876,1.424510,3.181541,3.550976,-1.757407,6.014268
0.010000,3.088361,13.756237,1.456679,3.216869,3.532704,-1.827246,6.008316
0.010000,3.119633,13.747317,1.489199,3.252006,3.513736,-1.896748,6.002318
0.010000,3.151187,13.738110,1.522068,3.286947,3.494079,-1.965754,5.996276
0.010000,3.183017,13.728613,1.555285,3.321684,3.473736,-2.034323,5.990191
0.010000,3.215119,13.718821,1.588847,3.356211,3.452713,-2.102251,5.984065
0.010000,3.247488,13.708730,1.622752,3.390521,3.431021,-2.169251,5.977902
0.010000,3.280119,13.698336,1.656999,3.424608,3.408669,-2.235142,5.971701
0.010000,3.313006,13.687634,1.691583,3.458465,3.385672,-2.299756,5.965467
0.010000,3.346144,13.676621,1.726504,3.492085,3.362042,-2.362980,5.959200
0.010000,3.379529,13.665292,1.761759,3.525463,3.337795,-2.424665,5.952904
0.010000,3.413155,13.653645,1.797345,3.558593,3.312952,-2.484351,5.946580
0.010000,3.447017,13.641675,1.833259,3.591468,3.287530,-2.542173,5.940232
0.010000,3.481108,13.629380,1.869500,3.624083,3.261551,-2.597870,5.933860
0.010000,3.515424,13.616755,1.906064,3.656434,3.235040,-2.651135,5.927469
0.010000,3.549958,13.603799,1.942950,3.688514,3.208019,-2.702055,5.921060
0.010000,3.584706,13.590507,1.980153,3.720319,3.180517,-2.750236,5.914636
0.010000,3.619662,13.576878,2.017671,3.751845,3.152560,-2.795660,5.908200
0.010000,3.654819,13.562909,2.055502,3.783087,3.124178,-2.838200,5.901754
0.010000,3.690172,13.548597,2.093643,3.814041,3.095401,-2.877724,5.895301
0.010000,3.725716,13.533940,2.132090,3.844703,3.066261,-2.914019,5.888844
0.010000,3.761444,13.518936,2.170840,3.875071,3.036789,-2.947164,5.882385
0.010000,3.797351,13.503584,2.209892,3.905141,3.007021,-2.976874,5.875928
0.010000,3.833431,13.487881,2.249241,3.934911,2.976988,-3.003306,5.869475
0.010000,3.869679,13.471827,2.288885,3.964378,2.946726,-3.026184,5.863029
0.010000,3.906088,13.455420,2.328820,3.993541,2.916270,-3.045613,5.856592
0.010000,3.942654,13.438659,2.369044,4.022398,2.885655,-3.061499,5.850169
0.010000,3.979370,13.421543,2.409553,4.050947,2.854916,-3.073850,5.843761
0.010000,4.016230,13.404071,2.450345,4.079188,2.824089,-3.082702,5.837371
0.010000,4.053231,13.386243,2.491417,4.107120,2.793209,-3.088022,5.831003
0.010000,4.090365,13.368059,2.532764,4.134743,2.762310,-3.089902,5.824659
0.010000,4.127628,13.349519,2.574385,4.162057,2.731426,-3.088364,5.818343
0.010000,4.165014,13.330622,2.616275,4.189063,2.700591,-3.083498,5.812056
0.010000,4.202519,13.311370,2.658433,4.215761,2.669837,-3.075380,5.805803
0.010000,4.240137,13.291762,2.700854,4.242153,2.639196,-3.064116,5.799585
0.010000,4.277863,13.271799,2.743537,4.268240,2.608698,-3.049829,5.793406
0.010000,4.315690,13.251483,2.786474,4.293732,2.549197,-5.950103,5.787269
0.010000,4.353609,13.230819,2.829657,4.318343,2.461065,-8.813216,5.781178
0.010000,4.391609,13.209810,2.873078,4.342080,2.373722,-8.734267,5.775135
0.010000,4.429681,13.188462,2.916728,4.364952,2.287208,-8.651410,5.769146
0.010000,4.467817,13.166777,2.960597,4.386968,2.201560,-8.564772,5.763212
0.010000,4.506008,13.144763,3.004679,4.408136,2.116811,-8.474941,5.757338
0.010000,4.544244,13.122423,3.048963,4.428466,2.032990,-8.382056,5.751526
0.010000,4.582519,13.099763,3.093443,4.447967,1.950123,-8.286684,5.745780
0.010000,4.620824,13.076788,3.138110,4.466650,1.868233,-8.188995,5.740103
0.010000,4.659152,13.053506,3.182955,4.484523,1.787338,-8.089572,5.734497
0.010000,4.697495,13.029920,3.227971,4.501597,1.707452,-7.988600,5.728966
0.010000,4.735846,13.006039,3.273150,4.517883,1.628587,-7.886499,5.723512
0.010000,4.774198,12.981867,3.318484,4.533391,1.550750,-7.783699,5.718139
0.010000,4.812545,12.957412,3.363965,4.548130,1.473947,-7.680324,5.712847
0.010000,4.850881,12.932680,3.409586,4.562112,1.398177,-7.576979,5.707641
0.010000,4.889199,12.907678,3.455339,4.575346,1.323439,-7.473727,5.702522
0.010000,4.927494,12.882414,3.501218,4.587844,1.249729,-7.371027,5.697492
