dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,2.449426,12.188441,0.806624,1.858287,2.425010,1.633902,6.019827
0.010000,2.467589,12.183485,0.825451,1.882708,2.442135,1.712559,6.013726
0.010000,2.485958,12.178351,0.844524,1.907309,2.460053,1.791782,6.007570
0.010000,2.504533,12.173035,0.863845,1.932096,2.478765,1.871244,6.001360
0.010000,2.523315,12.167533,0.883416,1.957079,2.498271,1.950564,5.995098
0.010000,2.542303,12.161841,0.903239,1.982265,2.518570,2.029901,5.988786
0.010000,2.561497,12.155954,0.923315,2.007661,2.539659,2.108871,5.982426
0.010000,2.580898,12.149869,0.943648,2.033277,2.561529,2.187064,5.976020
0.010000,2.600505,12.143579,0.964239,2.059118,2.584177,2.264746,5.969570
0.010000,2.620319,12.137082,0.985091,2.085194,2.607589,2.341179,5.963079
0.010000,2.640339,12.130373,1.006206,2.111512,2.631754,2.416500,5.956548
0.010000,2.660567,12.123446,1.027587,2.138078,2.656657,2.490301,5.949980
0.010000,2.681002,12.116297,1.049236,2.164901,2.682281,2.562389,5.943378
0.010000,2.701644,12.108923,1.071156,2.191987,2.708607,2.632635,5.936743
0.010000,2.722493,12.101317,1.093349,2.219343,2.735613,2.700603,5.930079
0.010000,2.743551,12.093476,1.115819,2.246976,2.763277,2.766399,5.923388
0.010000,2.764816,12.085395,1.138568,2.274892,2.791571,2.829414,5.916672
0.010000,2.786289,12.077069,1.161599,2.303097,2.820469,2.889781,5.909935
0.010000,2.807971,12.068494,1.184915,2.331596,2.849940,2.947152,5.903179
0.010000,2.829861,12.059664,1.208519,2.360395,2.879954,3.001306,5.896406
0.010000,2.851960,12.050576,1.232414,2.389500,2.910475,3.052172,5.889621
0.010000,2.874268,12.041224,1.256603,2.418915,2.941470,3.099495,5.882825
0.010000,2.896786,12.031603,1.281089,2.448644,2.972902,3.143168,5.876022
0.010000,2.919513,12.021710,1.305876,2.478691,3.004732,3.183060,5.869214
0.010000,2.942449,12.011539,1.330967,2.509061,3.036923,3.219023,5.862406
0.010000,2.965596,12.001086,1.356364,2.539755,3.069433,3.250981,5.855599
0.010000,2.988953,11.990346,1.382072,2.570777,3.102221,3.278838,5.848796
0.010000,3.012520,11.979314,1.408094,2.602130,3.135246,3.302536,5.842002
0.010000,3.036298,11.967987,1.434432,2.633814,3.168466,3.322022,5.835219
0.010000,3.060287,11.956358,1.461090,2.665833,3.201839,3.337287,5.828449
0.010000,3.084486,11.944425,1.488072,2.698186,3.235322,3.348293,5.821697
0.010000,3.108897,11.932183,1.515381,2.730875,3.268873,3.355098,5.814966
0.010000,3.133519,11.919627,1.543020,2.763899,3.302450,3.357711,5.808258
0.010000,3.158353,11.906752,1.570992,2.797259,3.336012,3.356190,5.801577
0.010000,3.183398,11.893555,1.599302,2.830954,3.369519,3.350623,5.794926
0.010000,3.208656,11.880032,1.627952,2.864984,3.402929,3.341095,5.788307
0.010000,3.234125,11.866178,1.656945,2.899346,3.436207,3.327733,5.781725
0.010000,3.259807,11.851990,1.686285,2.934039,3.469313,3.310647,5.775183
0.010000,3.285699,11.837464,1.715974,2.968861,3.482225,1.291186,5.768683
0.010000,3.311799,11.822599,1.746010,3.003607,3.474552,-0.767280,5.762229
0.010000,3.338102,11.807392,1.776393,3.038267,3.466024,-0.852788,5.755827
0.010000,3.364606,11.791844,1.807121,3.072833,3.456594,-0.943054,5.749478
0.010000,3.391308,11.775952,1.838194,3.107295,3.446217,-1.037665,5.743187
0.010000,3.418203,11.759715,1.869610,3.141644,3.434855,-1.136240,5.736958
0.010000,3.445290,11.743134,1.901369,3.175868,3.422472,-1.238301,5.730794
0.010000,3.472564,11.726207,1.933469,3.209959,3.409037,-1.343461,5.724698
0.010000,3.500022,11.708934,1.965908,3.243904,3.394525,-1.451214,5.718673
0.010000,3.527661,11.691316,1.998685,3.277693,3.378912,-1.561264,5.712723
0.010000,3.555478,11.673352,2.031798,3.311315,3.362183,-1.672989,5.706851
0.010000,3.583469,11.655043,2.065245,3.344758,3.344321,-1.786113,5.701060
0.010000,3.611632,11.636390,2.099026,3.378011,3.325319,-1.900220,5.695352
0.010000,3.639964,11.617393,2.133136,3.411063,3.305171,-2.014798,5.689730
0.010000,3.668461,11.598055,2.167575,3.443902,3.283876,-2.129523,5.684197
0.010000,3.697120,11.578376,2.202340,3.476516,3.261435,-2.244118,5.678756
0.010000,3.725938,11.558357,2.237429,3.508895,3.237855,-2.358013,5.673408
0.010000,3.754913,11.538002,2.272840,3.541026,3.213144,-2.471106,5.668156
0.010000,3.784041,11.517312,2.308569,3.572899,3.187314,-2.582925,5.663003
0.010000,3.813321,11.496288,2.344614,3.604503,3.160383,-2.693178,5.657950
0.010000,3.842748,11.474935,2.380972,3.635827,3.132365,-2.801780,5.652999
0.010000,3.872320,11.453254,2.417640,3.666859,3.103283,-2.908168,5.648153
0.010000,3.902035,11.431249,2.454616,3.697591,3.073159,-3.012426,5.643413
0.010000,3.931891,11.408923,2.491896,3.728011,3.042017,-3.114155,5.638780
0.010000,3.961884,11.386279,2.529478,3.758110,3.009885,-3.213254,5.634257
0.010000,3.992012,11.363321,2.567356,3.787878,2.976789,-3.309539,5.629844
0.010000,4.022274,11.340052,2.605529,3.817306,2.942761,-3.402839,5.625544
0.010000,4.052666,11.316477,2.643993,3.846384,2.907830,-3.493133,5.621357
0.010000,4.083186,11.292599,2.682744,3.875104,2.872027,-3.580281,5.617286
0.010000,4.113834,11.268424,2.721779,3.903458,2.835386,-3.664131,5.613330
0.010000,4.144605,11.243955,2.761093,3.931437,2.797938,-3.744732,5.609492
0.010000,4.175500,11.219198,2.800684,3.959035,2.759718,-3.822000,5.605771
0.010000,4.206515,11.194157,2.840546,3.986242,2.720759,-3.895940,5.602170
0.010000,4.237650,11.168837,2.880677,4.013053,2.681094,-3.966520,5.598689
0.010000,4.268902,11.143243,2.921071,4.039461,2.640756,-4.033749,5.595329
0.010000,4.300270,11.117381,2.961726,4.065458,2.599779,-4.097672,5.592090
0.010000,4.331752,11.091256,3.002636,4.091040,2.558196,-4.158323,5.588974
0.010000,4.363348,11.064874,3.043798,4.116201,2.516039,-4.215750,5.585981
0.010000,4.395055,11.038240,3.085207,4.140934,2.473339,-4.270012,5.583111
0.010000,4.426874,11.011360,3.126860,4.165235,2.430127,-4.321180,5.580366
0.010000,4.458802,10.984241,3.168751,4.189100,2.386433,-4.369333,5.577746
0.010000,4.490838,10.956888,3.210876,4.212523,2.342287,-4.414630,5.575250
0.010000,4.522983,10.929307,3.253231,4.235500,2.297717,-4.456976,5.572881
0.010000,4.555234,10.901505,3.295811,4.258027,2.252750,-4.496736,5.570637
0.010000,4.587591,10.873489,3.338612,4.280101,2.207412,-4.533832,5.568520
0.010000,4.620054,10.845264,3.381630,4.301719,2.161727,-4.568451,5.566529
0.010000,4.652622,10.816838,3.424858,4.322876,2.115720,-4.600709,5.564666
0.010000,4.685295,10.788217,3.468294,4.343570,2.069413,-4.630703,5.562929
0.010000,4.718071,10.759408,3.511932,4.363798,2.022827,-4.658626,5.561321
0.010000,4.750951,10.730417,3.555768,4.383558,1.975981,-4.684551,5.559840
0.010000,4.783935,10.701252,3.599796,4.402847,1.928895,-4.708625,5.558487
0.010000,4.817022,10.671920,3.644013,4.421663,1.881585,-4.731033,5.557262
0.010000,4.850211,10.642427,3.688413,4.440004,1.834066,-4.751829,5.556166
0.010000,4.883504,10.612782,3.732991,4.457867,1.786354,-4.771256,5.555198
0.010000,4.916900,10.582990,3.777744,4.475252,1.738460,-4.789361,5.554359
0.010000,4.950398,10.553061,3.822665,4.492156,1.690396,-4.806374,5.553648
0.010000,4.984000,10.523000,3.867751,4.508577,1.642173,-4.822382,5.553066
0.010000,5.017704,10.492815,3.912996,4.524515,1.593797,-4.837561,5.552613
