dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.899242,11.005846,2.434148,3.670307,3.016348,-3.030903,5.673761
0.010000,3.929535,10.984599,2.471149,3.700158,2.985095,-3.125290,5.669312
0.010000,3.959976,10.963048,2.508446,3.729687,2.952920,-3.217566,5.664965
0.010000,3.990561,10.941196,2.546035,3.758886,2.919843,-3.307666,5.660723
0.010000,4.021288,10.919048,2.583912,3.787745,2.885890,-3.395283,5.656586
0.010000,4.052155,10.896608,2.622075,3.816256,2.851086,-3.480409,5.652557
0.010000,4.083160,10.873878,2.660519,3.844410,2.815457,-3.562956,5.648637
0.010000,4.114301,10.850863,2.699241,3.872201,2.779028,-3.642821,5.644826
0.010000,4.145574,10.827568,2.738237,3.899619,2.741830,-3.719840,5.641126
0.010000,4.176979,10.803996,2.777504,3.926658,2.703888,-3.794177,5.637539
0.010000,4.208513,10.780154,2.817037,3.953310,2.665233,-3.865530,5.634064
0.010000,4.240174,10.756044,2.856833,3.979569,2.625891,-3.934163,5.630704
0.010000,4.271960,10.731673,2.896887,4.005428,2.585893,-3.999841,5.627458
0.010000,4.303871,10.707045,2.937196,4.030881,2.545266,-4.062681,5.624328
0.010000,4.335903,10.682165,2.977755,4.055921,2.504039,-4.122681,5.621315
0.010000,4.368055,10.657039,3.018560,4.080543,2.462240,-4.179883,5.618418
0.010000,4.400327,10.631673,3.059608,4.104742,2.419897,-4.234321,5.615640
0.010000,4.432715,10.606072,3.100893,4.128513,2.377037,-4.286047,5.612981
0.010000,4.465220,10.580241,3.142411,4.151850,2.333686,-4.335119,5.610440
0.010000,4.497840,10.554187,3.184159,4.174748,2.289870,-4.381611,5.608019
0.010000,4.530573,10.527915,3.226131,4.197204,2.245613,-4.425643,5.605719
0.010000,4.563418,10.501432,3.268323,4.219214,2.200941,-4.467164,5.603539
0.010000,4.596375,10.474744,3.310731,4.240773,2.155877,-4.506463,5.601480
0.010000,4.629442,10.447856,3.353349,4.261877,2.110442,-4.543481,5.599542
